Evaluated glacier runoff sum according to  GloGEM; mio. m3/mo
ID  Year  1  2  3   4   5   6   7   8   9   10   11   12
  5  2039      0.000      0.000      0.000      0.131      9.519     30.724     35.690     23.484      5.582      0.393      0.000      0.000    19.5
  5  2040      0.000      0.000      0.003      1.542     11.776     28.454     31.743     17.903      5.557      0.130      0.004      0.000    19.1
  5  2041      0.000      0.000      0.000      0.414     10.410     27.946     32.996     21.917      5.217      0.064      0.000      0.000    17.8
  5  2042      0.000      0.000      0.000      0.731     10.486     29.872     32.752     19.951      6.204      0.267      0.000      0.000    17.7
  5  2043      0.000      0.000      0.000      1.144      8.008     28.258     34.012     19.833      6.364      0.275      0.000      0.000    16.6
  5  2044      0.000      0.000      0.000      1.247     14.889     32.951     33.370     20.800      2.241      0.172      0.000      0.000    16.2
  5  2045      0.000      0.000      0.000      1.166     10.038     29.475     31.283     20.990      7.902      0.190      0.000      0.000    14.8
  5  2046      0.000      0.000      0.000      1.215      3.653     26.274     35.806     19.158      3.263      0.216      0.000      0.000    13.9
  5  2047      0.000      0.000      0.000      1.788     12.951     35.237     27.125     21.789      4.569      0.166      0.000      0.000    13.5
  5  2048      0.000      0.075      0.000      1.844     14.377     33.384     26.643     18.923      4.107      0.081      0.010      0.000    12.6
  5  2049      0.000      0.002      0.000      1.354      8.054     34.296     32.618     19.904      3.110      0.091      0.000      0.000    12.2
  5  2050      0.000      0.000      0.000      0.478      5.828     32.569     32.840     16.578      8.043      0.116      0.002      0.000    11.3
  5  2051      0.000      0.000      0.000      0.197      8.372     32.691     28.918     21.960      3.458      0.063      0.000      0.000    10.8
  5  2052      0.000      0.000      0.000      0.994      7.951     30.574     39.022     24.201      1.481      0.116      0.000      0.000    10.1
  5  2053      0.000      0.000      0.005      2.683     13.444     26.373     22.262     21.284      4.538      0.156      0.000      0.000    10.2
  5  2054      0.000      0.000      0.000      0.856      6.983     25.487     41.252     17.574      5.348      0.108      0.000      0.000     9.0
  5  2055      0.000      0.000      0.000      1.539     15.265     33.770     33.536     19.422      3.938      0.193      0.006      0.016     8.9
  5  2056      0.000      0.000      0.000      0.800      9.905     33.181     28.517     17.158      2.320      0.159      0.000      0.006     8.2
  5  2057      0.000      0.000      0.000      0.541     12.065     32.553     38.092     16.320      2.632      0.100      0.000      0.000     7.8
  5  2058      0.000      0.000      0.002      0.582     19.252     31.420     25.927     15.056      4.293      0.190      0.000      0.000     7.7
  5  2059      0.000      0.000      0.000      1.231     14.915     34.155     29.891     16.475      2.204      0.099      0.000      0.000     7.2
  5  2060      0.000      0.000      0.000      1.004     13.452     31.234     25.486     14.634      4.547      0.269      0.004      0.004     6.6
  5  2061      0.000      0.000      0.000      0.503      7.384     27.466     24.611     22.077      2.392      0.211      0.000      0.000     6.0
  5  2062      0.000      0.000      0.000      1.152     14.065     36.577     22.196     16.452      4.413      0.734      0.000      0.000     5.7
